symptoms_text,disease_id
"persistent irregular periods, mild acne, persistent excess hair growth",39
"moderate weight gain, irregular periods, mild acne",39
"severe acne, severe excess hair growth, mild irregular periods, moderate weight gain",39
"severe weight gain, severe excess hair growth, persistent acne",39
"excess hair growth, persistent acne, mild weight gain",39
"mild weight gain, acne, severe excess hair growth",39
"severe irregular periods, severe weight gain, persistent acne",39
"severe irregular periods, moderate excess hair growth, persistent weight gain",39
"severe weight gain, mild excess hair growth, severe acne",39
"persistent excess hair growth, acne, moderate irregular periods",39
"persistent weight gain, persistent acne, persistent excess hair growth, severe irregular periods",39
"moderate weight gain, mild acne, excess hair growth",39
"persistent excess hair growth, irregular periods, severe weight gain, acne",39
"severe acne, mild excess hair growth",39
"persistent excess hair growth, acne",39
"severe weight gain, severe irregular periods",39
"mild acne, severe excess hair growth, persistent weight gain",39
"persistent irregular periods, severe excess hair growth, severe weight gain, severe acne",39
"persistent acne, severe excess hair growth, mild irregular periods",39
"severe weight gain, persistent excess hair growth",39
"mild excess hair growth, mild irregular periods",39
"severe irregular periods, moderate weight gain, persistent excess hair growth",39
"excess hair growth, weight gain, moderate acne, irregular periods",39
"moderate weight gain, mild irregular periods, excess hair growth",39
"severe irregular periods, acne, moderate excess hair growth, severe weight gain",39
"irregular periods, excess hair growth, acne",39
"weight gain, excess hair growth, persistent acne, irregular periods",39
"acne, weight gain, mild excess hair growth",39
"irregular periods, weight gain, moderate excess hair growth, mild acne",39
"moderate weight gain, persistent excess hair growth, severe irregular periods",39
"irregular periods, severe acne, moderate weight gain",39
"severe excess hair growth, persistent weight gain, acne, irregular periods",39
"severe weight gain, moderate irregular periods",39
"mild irregular periods, persistent excess hair growth, persistent weight gain, persistent acne",39
"persistent irregular periods, mild acne, excess hair growth, mild weight gain",39
"severe weight gain, moderate excess hair growth, moderate irregular periods",39
"persistent acne, persistent irregular periods",39
"weight gain, moderate irregular periods, moderate excess hair growth, acne",39
"persistent acne, persistent irregular periods",39
"severe weight gain, persistent acne, excess hair growth",39
"persistent excess hair growth, mild irregular periods, mild weight gain",39
"mild acne, severe irregular periods, persistent weight gain",39
"mild irregular periods, persistent excess hair growth, moderate acne",39
"severe irregular periods, severe acne, weight gain, severe excess hair growth",39
"mild irregular periods, mild acne",39
"moderate weight gain, severe irregular periods, acne, moderate excess hair growth",39
"mild acne, severe weight gain",39
"severe acne, moderate irregular periods, moderate weight gain",39
"persistent excess hair growth, persistent acne, mild irregular periods",39
"moderate acne, severe excess hair growth, moderate weight gain, irregular periods",39
"severe excess hair growth, moderate acne",39
"mild weight gain, irregular periods, persistent excess hair growth",39
"weight gain, moderate excess hair growth, moderate irregular periods",39
"persistent irregular periods, weight gain, severe excess hair growth",39
"moderate excess hair growth, severe irregular periods",39
"moderate irregular periods, weight gain",39
"excess hair growth, acne, severe weight gain",39
"mild weight gain, moderate acne",39
"persistent weight gain, severe irregular periods",39
"persistent acne, excess hair growth, persistent weight gain",39
severe excess hair growth,39
"persistent excess hair growth, persistent weight gain, mild acne, persistent irregular periods",39
"moderate acne, moderate irregular periods, mild excess hair growth",39
"mild irregular periods, persistent excess hair growth, weight gain, acne",39
"persistent acne, severe excess hair growth, severe weight gain",39
"mild excess hair growth, mild irregular periods, mild acne",39
"moderate irregular periods, acne, persistent weight gain",39
"severe irregular periods, moderate weight gain, mild acne, moderate excess hair growth",39
"acne, persistent weight gain, persistent excess hair growth",39
"severe irregular periods, persistent excess hair growth, severe weight gain",39
"excess hair growth, irregular periods, moderate acne",39
"mild acne, persistent weight gain, severe excess hair growth",39
"severe excess hair growth, persistent acne, weight gain",39
"moderate excess hair growth, irregular periods, moderate weight gain, acne",39
"persistent weight gain, excess hair growth, moderate acne",39
"persistent weight gain, severe acne, excess hair growth",39
"moderate excess hair growth, moderate acne, moderate irregular periods, persistent weight gain",39
"persistent irregular periods, acne, excess hair growth, moderate weight gain",39
"severe weight gain, persistent acne, severe irregular periods",39
"severe irregular periods, severe excess hair growth, severe weight gain, acne",39
"persistent weight gain, severe irregular periods",39
"moderate excess hair growth, persistent acne, mild irregular periods, severe weight gain",39
"moderate irregular periods, mild excess hair growth, moderate weight gain",39
"severe irregular periods, mild acne",39
"weight gain, mild excess hair growth, mild irregular periods",39
"moderate irregular periods, mild excess hair growth",39
"mild irregular periods, mild excess hair growth, persistent weight gain",39
"mild weight gain, severe irregular periods, mild excess hair growth, moderate acne",39
"severe fatigue, persistent cold intolerance, severe dry skin",40
"mild weight gain, mild dry skin",40
"persistent fatigue, persistent cold intolerance, moderate dry skin",40
"severe weight gain, severe fatigue, mild cold intolerance, severe dry skin",40
"severe dry skin, moderate cold intolerance, mild weight gain",40
"severe dry skin, severe cold intolerance, persistent weight gain, fatigue",40
severe cold intolerance,40
"mild weight gain, persistent fatigue, severe cold intolerance",40
"moderate dry skin, severe cold intolerance, fatigue",40
"weight gain, moderate cold intolerance, mild dry skin, fatigue",40
"moderate fatigue, mild weight gain, persistent cold intolerance",40
"moderate cold intolerance, persistent dry skin, moderate fatigue, mild weight gain",40
"moderate weight gain, persistent cold intolerance",40
"severe fatigue, mild weight gain, cold intolerance",40
"persistent cold intolerance, mild weight gain, dry skin, mild fatigue",40
"moderate weight gain, severe dry skin",40
"moderate weight gain, severe fatigue",40
"mild cold intolerance, persistent dry skin",40
"mild dry skin, weight gain, severe fatigue",40
moderate weight gain,40
"mild dry skin, persistent fatigue, severe cold intolerance",40
"persistent cold intolerance, persistent dry skin",40
"persistent dry skin, severe cold intolerance, mild fatigue",40
"mild fatigue, moderate weight gain, cold intolerance",40
cold intolerance,40
"severe fatigue, moderate cold intolerance",40
"severe weight gain, severe dry skin, severe cold intolerance",40
"moderate weight gain, moderate fatigue, moderate dry skin",40
"severe dry skin, severe fatigue, weight gain",40
"mild cold intolerance, persistent weight gain, mild fatigue",40
"severe dry skin, weight gain, mild fatigue",40
"mild cold intolerance, fatigue, persistent weight gain, moderate dry skin",40
"mild fatigue, weight gain, mild cold intolerance",40
"persistent cold intolerance, moderate dry skin",40
"severe dry skin, persistent cold intolerance, persistent fatigue",40
"persistent cold intolerance, severe weight gain, moderate fatigue, moderate dry skin",40
"dry skin, severe weight gain, moderate cold intolerance",40
"fatigue, mild dry skin",40
"severe dry skin, persistent weight gain",40
"moderate cold intolerance, weight gain, moderate fatigue",40
"severe dry skin, fatigue",40
"persistent fatigue, severe dry skin, severe weight gain",40
"moderate dry skin, mild fatigue, mild weight gain",40
"weight gain, severe cold intolerance",40
"moderate cold intolerance, severe fatigue, mild weight gain, persistent dry skin",40
"mild weight gain, persistent dry skin",40
"moderate cold intolerance, fatigue, persistent weight gain",40
"moderate weight gain, persistent cold intolerance, fatigue",40
"moderate weight gain, persistent fatigue, cold intolerance, moderate dry skin",40
"persistent weight gain, dry skin, moderate fatigue",40
"mild cold intolerance, dry skin, severe fatigue, severe weight gain",40
"mild weight gain, mild fatigue, severe dry skin, mild cold intolerance",40
"persistent cold intolerance, moderate weight gain, moderate fatigue, dry skin",40
"severe fatigue, severe weight gain, severe dry skin, persistent cold intolerance",40
"persistent weight gain, moderate cold intolerance, moderate dry skin",40
"persistent fatigue, weight gain",40
mild weight gain,40
"mild fatigue, moderate cold intolerance",40
"severe cold intolerance, moderate fatigue",40
"moderate weight gain, mild fatigue",40
"persistent weight gain, persistent dry skin, fatigue, mild cold intolerance",40
"severe fatigue, mild dry skin",40
"fatigue, persistent weight gain, mild dry skin",40
"fatigue, moderate cold intolerance, mild weight gain, dry skin",40
"persistent cold intolerance, moderate dry skin, mild weight gain",40
"severe cold intolerance, moderate fatigue",40
"mild dry skin, mild weight gain, persistent cold intolerance, moderate fatigue",40
"persistent fatigue, severe weight gain, moderate cold intolerance, dry skin",40
"moderate cold intolerance, mild weight gain",40
"severe cold intolerance, severe weight gain, fatigue",40
moderate dry skin,40
"mild dry skin, severe cold intolerance, fatigue",40
"severe dry skin, moderate cold intolerance, moderate fatigue",40
"persistent cold intolerance, fatigue, mild weight gain",40
"moderate fatigue, mild cold intolerance, dry skin",40
"severe weight gain, moderate fatigue",40
"persistent fatigue, moderate dry skin, severe weight gain",40
"severe dry skin, weight gain, mild cold intolerance",40
"mild weight gain, persistent cold intolerance",40
"moderate dry skin, severe fatigue, mild cold intolerance",40
"moderate dry skin, persistent weight gain, severe cold intolerance, severe fatigue",40
"fatigue, severe dry skin, mild cold intolerance",40
"dry skin, cold intolerance, mild fatigue, persistent weight gain",40
"severe cold intolerance, persistent dry skin, fatigue",40
"moderate fatigue, moderate weight gain, cold intolerance",40
"severe dry skin, weight gain, mild fatigue, cold intolerance",40
"weight gain, severe fatigue",40
"cold intolerance, mild dry skin",40
"moderate fatigue, mild cold intolerance, moderate weight gain",40
"persistent fatigue, cold intolerance, weight gain, moderate dry skin",40
"moderate weight gain, severe fatigue, persistent cold intolerance, mild dry skin",40
"mild fatigue, persistent cold intolerance, moderate dry skin",40
"mild dry skin, severe weight gain, severe cold intolerance",40
"severe dry skin, mild weight gain, persistent cold intolerance, moderate fatigue",40
"mild cold intolerance, severe weight gain, mild dry skin, fatigue",40
"weight gain, moderate fatigue",40
"persistent fatigue, severe weight gain",40
"mild dry skin, mild fatigue, mild cold intolerance, moderate weight gain",40
"mild weight gain, mild dry skin, mild fatigue",40
"cold intolerance, weight gain",40
"moderate dry skin, severe fatigue, weight gain",40
"weight gain, persistent dry skin, persistent cold intolerance",40
"mild dry skin, persistent cold intolerance",40
"moderate dry skin, mild cold intolerance, mild fatigue",40
"moderate dry skin, mild cold intolerance, persistent weight gain",40
"mild cold intolerance, persistent dry skin, moderate fatigue, weight gain",40
"persistent cold intolerance, severe fatigue, severe dry skin",40
"severe cold intolerance, severe fatigue, persistent weight gain",40
"moderate cold intolerance, mild dry skin, weight gain",40
"moderate dry skin, moderate fatigue",40
"mild fatigue, mild cold intolerance, moderate dry skin, weight gain",40
"dry skin, cold intolerance",40
"persistent dry skin, severe weight gain, severe cold intolerance",40
"severe cold intolerance, mild fatigue",40
"persistent fatigue, severe dry skin, moderate cold intolerance",40
"persistent weight gain, persistent fatigue, cold intolerance, dry skin",40
"severe fatigue, moderate cold intolerance",40
"cold intolerance, moderate dry skin, severe weight gain",40
"persistent weight gain, persistent dry skin, mild fatigue",40
"palpitations, persistent heat intolerance, persistent weight loss",41
"severe tremors, persistent heat intolerance, moderate palpitations, mild weight loss",41
"persistent heat intolerance, severe tremors",41
"persistent tremors, mild heat intolerance, moderate palpitations, weight loss",41
"severe tremors, persistent palpitations, severe weight loss",41
"heat intolerance, palpitations, persistent weight loss",41
"mild palpitations, persistent weight loss, persistent heat intolerance",41
"moderate weight loss, severe tremors, persistent heat intolerance",41
"heat intolerance, severe tremors, moderate weight loss",41
"severe palpitations, persistent weight loss, tremors, mild heat intolerance",41
"persistent tremors, palpitations, severe weight loss",41
"persistent tremors, moderate weight loss, persistent heat intolerance",41
"severe weight loss, severe heat intolerance, palpitations",41
"palpitations, severe tremors, weight loss",41
"mild palpitations, moderate weight loss, tremors",41
"moderate palpitations, persistent weight loss, persistent heat intolerance, moderate tremors",41
"mild tremors, persistent weight loss, persistent heat intolerance, severe palpitations",41
"severe palpitations, severe weight loss, severe tremors",41
"palpitations, severe tremors, persistent weight loss",41
"moderate tremors, moderate heat intolerance, weight loss, palpitations",41
"persistent tremors, heat intolerance",41
"mild heat intolerance, severe palpitations, tremors, severe weight loss",41
"moderate heat intolerance, severe tremors, mild weight loss",41
"tremors, severe heat intolerance, persistent weight loss",41
"mild tremors, persistent weight loss, palpitations",41
"mild heat intolerance, moderate tremors, moderate weight loss",41
"persistent weight loss, moderate heat intolerance, severe palpitations",41
"moderate heat intolerance, severe weight loss, mild tremors, palpitations",41
"persistent heat intolerance, severe tremors, moderate weight loss",41
severe tremors,41
"mild weight loss, moderate tremors, persistent palpitations",41
"severe tremors, severe heat intolerance",41
"persistent tremors, palpitations, heat intolerance",41
"weight loss, severe palpitations, mild heat intolerance, severe tremors",41
"moderate palpitations, heat intolerance",41
"persistent tremors, moderate palpitations, severe heat intolerance, mild weight loss",41
"mild heat intolerance, moderate tremors, severe palpitations, severe weight loss",41
"palpitations, severe tremors, weight loss",41
"severe heat intolerance, mild palpitations",41
"weight loss, persistent tremors, palpitations",41
"heat intolerance, tremors",41
"severe palpitations, tremors, mild heat intolerance",41
"persistent heat intolerance, weight loss, mild palpitations",41
"moderate tremors, mild heat intolerance, moderate palpitations",41
"palpitations, persistent tremors",41
"mild heat intolerance, severe weight loss, persistent tremors",41
"persistent tremors, moderate heat intolerance, palpitations",41
"mild palpitations, severe tremors, mild weight loss, heat intolerance",41
"moderate tremors, severe palpitations, mild heat intolerance",41
"weight loss, persistent heat intolerance, severe tremors",41
"heat intolerance, palpitations, mild weight loss",41
"persistent heat intolerance, severe palpitations, persistent weight loss",41
"moderate heat intolerance, weight loss",41
"severe tremors, moderate heat intolerance",41
"mild tremors, persistent palpitations, persistent heat intolerance",41
"severe weight loss, mild tremors, mild palpitations",41
"severe palpitations, moderate heat intolerance",41
"severe tremors, persistent weight loss, mild palpitations",41
palpitations,41
"mild weight loss, moderate heat intolerance, severe palpitations",41
"weight loss, severe tremors, heat intolerance",41
"persistent tremors, persistent palpitations",41
"persistent weight loss, tremors, persistent heat intolerance",41
"heat intolerance, persistent weight loss, persistent palpitations, moderate tremors",41
"heat intolerance, severe weight loss, palpitations, mild tremors",41
"mild palpitations, severe tremors",41
"severe tremors, persistent palpitations, severe weight loss",41
"severe palpitations, severe heat intolerance",41
"weight loss, moderate tremors",41
"persistent weight loss, moderate palpitations, persistent tremors",41
"moderate palpitations, moderate weight loss, persistent heat intolerance, tremors",41
"mild tremors, persistent palpitations, heat intolerance",41
"mild palpitations, severe weight loss, persistent tremors",41
"moderate weight loss, moderate heat intolerance, persistent tremors",41
"palpitations, severe tremors, persistent weight loss",41
"moderate weight loss, mild heat intolerance",41
"persistent weight loss, severe palpitations, severe tremors",41
persistent weight loss,41
"heat intolerance, mild palpitations, moderate tremors",41
"mild weight loss, severe heat intolerance, persistent palpitations",41
"moderate palpitations, persistent weight loss",41
"severe tremors, mild weight loss, severe heat intolerance",41
"mild heat intolerance, weight loss, moderate tremors",41
"heat intolerance, severe palpitations, moderate tremors",41
"persistent heat intolerance, mild weight loss, severe tremors",41
"moderate palpitations, persistent heat intolerance, persistent weight loss",41
"moderate heat intolerance, moderate palpitations, persistent weight loss, moderate tremors",41
"moderate weight loss, severe tremors, severe heat intolerance",41
palpitations,41
"persistent tremors, heat intolerance, severe palpitations, weight loss",41
"moderate heat intolerance, severe palpitations",41
"persistent heat intolerance, palpitations, persistent weight loss",41
"moderate heat intolerance, weight loss, tremors",41
"heat intolerance, severe palpitations",41
"weight loss, severe heat intolerance, severe palpitations, mild tremors",41
"persistent heat intolerance, mild palpitations, persistent weight loss, severe tremors",41
"severe weight loss, persistent palpitations, heat intolerance, persistent tremors",41
"mild heat intolerance, persistent palpitations, moderate tremors",41
"severe tremors, moderate weight loss, persistent palpitations",41
"severe palpitations, heat intolerance, mild weight loss",41
"severe heat intolerance, mild palpitations, moderate weight loss",41
"persistent heat intolerance, severe weight loss, mild palpitations, tremors",41
"severe tremors, moderate palpitations",41
"mild tremors, severe heat intolerance, persistent weight loss",41
"severe heat intolerance, severe weight loss, palpitations",41
"persistent palpitations, severe tremors",41
"moderate heat intolerance, persistent tremors, weight loss",41
palpitations,41
"heat intolerance, mild palpitations, mild weight loss",41
"severe weight loss, moderate palpitations, tremors",41
"persistent weight loss, palpitations",41
"severe heat intolerance, mild palpitations",41
"persistent tremors, severe palpitations, mild weight loss",41
"severe weight loss, persistent heat intolerance, severe palpitations",41
"persistent heat intolerance, moderate weight loss, moderate tremors",41
"mild weight loss, mild palpitations",41
"palpitations, moderate heat intolerance, moderate tremors",41
"persistent tremors, persistent heat intolerance",41
"weight loss, moderate palpitations",41
"weight loss, moderate tremors, palpitations",41
"persistent shortness of breath, moderate wheezing, mild fatigue, severe chronic cough",42
"shortness of breath, moderate wheezing",42
"mild shortness of breath, moderate chronic cough",42
"persistent shortness of breath, wheezing",42
"fatigue, persistent wheezing, persistent shortness of breath",42
"mild wheezing, fatigue, shortness of breath, persistent chronic cough",42
"fatigue, moderate shortness of breath, severe chronic cough, moderate wheezing",42
mild chronic cough,42
"mild fatigue, severe shortness of breath, severe chronic cough",42
"persistent shortness of breath, moderate wheezing, chronic cough",42
"mild shortness of breath, severe fatigue",42
"severe shortness of breath, mild fatigue",42
"moderate shortness of breath, mild fatigue, severe chronic cough",42
"mild chronic cough, fatigue, moderate shortness of breath",42
"severe wheezing, mild chronic cough, severe fatigue, moderate shortness of breath",42
"persistent wheezing, severe fatigue",42
"mild wheezing, shortness of breath, moderate fatigue",42
"mild shortness of breath, severe wheezing",42
"mild fatigue, severe shortness of breath",42
"mild fatigue, severe shortness of breath",42
"persistent fatigue, persistent wheezing",42
"moderate wheezing, shortness of breath, severe fatigue, moderate chronic cough",42
"mild shortness of breath, severe fatigue, moderate wheezing, chronic cough",42
"moderate shortness of breath, persistent chronic cough, mild wheezing, moderate fatigue",42
"persistent fatigue, persistent shortness of breath, severe chronic cough",42
"mild fatigue, severe shortness of breath",42
"severe chronic cough, severe wheezing",42
"moderate chronic cough, moderate shortness of breath, mild fatigue, wheezing",42
"severe chronic cough, severe fatigue, mild wheezing, shortness of breath",42
"persistent fatigue, wheezing, mild chronic cough, persistent shortness of breath",42
"moderate chronic cough, moderate shortness of breath, moderate wheezing",42
"severe chronic cough, moderate shortness of breath, wheezing",42
"persistent wheezing, mild fatigue, mild chronic cough",42
"wheezing, mild fatigue, severe chronic cough, persistent shortness of breath",42
"moderate fatigue, moderate wheezing, severe chronic cough, moderate shortness of breath",42
"fatigue, moderate shortness of breath",42
"mild shortness of breath, mild wheezing, severe fatigue",42
"wheezing, shortness of breath, mild chronic cough",42
"severe shortness of breath, wheezing",42
"mild wheezing, persistent chronic cough, persistent shortness of breath, moderate fatigue",42
"chronic cough, severe fatigue, persistent wheezing, mild shortness of breath",42
"severe wheezing, fatigue, mild shortness of breath, persistent chronic cough",42
"mild shortness of breath, moderate chronic cough",42
"moderate wheezing, fatigue, moderate chronic cough, severe shortness of breath",42
"shortness of breath, moderate wheezing, severe fatigue",42
"mild wheezing, severe fatigue, moderate shortness of breath, severe chronic cough",42
mild chronic cough,42
"moderate shortness of breath, severe chronic cough, moderate wheezing",42
"moderate wheezing, moderate fatigue",42
"mild fatigue, moderate wheezing, severe shortness of breath",42
"severe wheezing, severe chronic cough, mild shortness of breath",42
"persistent chronic cough, persistent fatigue",42
"severe wheezing, moderate shortness of breath, mild fatigue, persistent chronic cough",42
"persistent wheezing, persistent shortness of breath",42
"severe shortness of breath, chronic cough",42
"mild shortness of breath, persistent wheezing",42
"wheezing, mild chronic cough, shortness of breath",42
"moderate fatigue, severe wheezing",42
"chronic cough, shortness of breath, mild fatigue",42
"persistent shortness of breath, fatigue, moderate chronic cough",42
"moderate wheezing, mild shortness of breath, moderate fatigue",42
"mild shortness of breath, persistent fatigue, persistent chronic cough",42
"mild shortness of breath, moderate wheezing, severe fatigue",42
"fatigue, moderate chronic cough, moderate shortness of breath",42
"moderate fatigue, persistent chronic cough, shortness of breath, wheezing",42
"moderate wheezing, shortness of breath, mild chronic cough",42
"severe fatigue, moderate wheezing, mild shortness of breath",42
"mild shortness of breath, mild wheezing",42
"mild shortness of breath, persistent fatigue",42
"moderate shortness of breath, persistent fatigue, moderate chronic cough, mild wheezing",42
"moderate shortness of breath, persistent chronic cough, fatigue",42
"fatigue, persistent shortness of breath",42
"chronic cough, persistent fatigue, persistent wheezing",42
"mild shortness of breath, mild chronic cough, moderate wheezing",42
"mild chronic cough, moderate wheezing, persistent fatigue",42
"persistent wheezing, mild fatigue, mild chronic cough",42
"mild fatigue, moderate wheezing, chronic cough",42
"chronic cough, persistent fatigue, severe shortness of breath",42
"wheezing, persistent chronic cough, persistent shortness of breath, persistent fatigue",42
"fatigue, moderate wheezing, mild chronic cough, mild shortness of breath",42
"wheezing, severe chronic cough, severe shortness of breath",42
"wheezing, severe shortness of breath, mild fatigue, mild chronic cough",42
"moderate fatigue, moderate shortness of breath, severe wheezing",42
"chronic cough, persistent shortness of breath",42
"mild fatigue, moderate wheezing, mild chronic cough",42
"shortness of breath, severe wheezing, moderate fatigue, persistent chronic cough",42
"persistent fatigue, persistent wheezing, chronic cough",42
"mild fatigue, mild shortness of breath, wheezing",42
"persistent chronic cough, mild wheezing, mild fatigue",42
"shortness of breath, persistent chronic cough, moderate fatigue",42
"mild fatigue, severe shortness of breath",42
"severe chronic cough, severe fatigue",42
"fatigue, persistent shortness of breath",42
"moderate shortness of breath, fatigue, moderate wheezing, mild chronic cough",42
"moderate wheezing, moderate chronic cough, severe fatigue",42
"wheezing, severe fatigue, severe shortness of breath, chronic cough",42
"severe fatigue, severe chronic cough",42
"mild fatigue, moderate chronic cough, persistent shortness of breath",42
"persistent wheezing, fatigue, persistent chronic cough",42
"moderate fatigue, moderate shortness of breath, moderate chronic cough, severe wheezing",42
"mild wheezing, severe fatigue, mild chronic cough",42
"wheezing, fatigue, severe shortness of breath",42
"severe chronic cough, severe fatigue, severe wheezing, moderate shortness of breath",42
"chronic cough, severe wheezing, severe shortness of breath",42
"wheezing, moderate fatigue, shortness of breath",42
"persistent chronic cough, moderate wheezing",42
"persistent fatigue, mild chronic cough, wheezing, mild shortness of breath",42
"persistent wheezing, persistent chronic cough",42
"mild chronic cough, mild fatigue, mild wheezing",42
"persistent shortness of breath, wheezing, chronic cough",42
"moderate chronic cough, moderate shortness of breath, mild fatigue",42
"persistent chronic cough, severe wheezing, severe fatigue, mild shortness of breath",42
"mild wheezing, chronic cough, shortness of breath",42
"persistent chronic cough, severe wheezing, shortness of breath, fatigue",42
"chronic cough, persistent fatigue",42
"mild wheezing, persistent fatigue, moderate chronic cough",42
"severe wheezing, persistent chronic cough, severe fatigue",42
"mild wheezing, shortness of breath, mild chronic cough",42
"severe wheezing, chronic cough, severe fatigue",42
"persistent shortness of breath, severe chronic cough",42
"severe painful periods, pelvic pain, persistent heavy bleeding",43
"severe pelvic pain, heavy bleeding, painful periods",43
"mild painful periods, moderate pelvic pain",43
"severe heavy bleeding, severe painful periods, pelvic pain",43
"severe heavy bleeding, mild pelvic pain, severe painful periods",43
moderate painful periods,43
"moderate pelvic pain, mild heavy bleeding, severe painful periods",43
"mild heavy bleeding, persistent painful periods, moderate pelvic pain",43
"mild pelvic pain, severe painful periods, severe heavy bleeding",43
"moderate painful periods, severe heavy bleeding",43
"persistent painful periods, mild heavy bleeding, severe pelvic pain",43
"mild heavy bleeding, persistent painful periods, severe pelvic pain",43
"painful periods, severe heavy bleeding, severe pelvic pain",43
"heavy bleeding, painful periods, pelvic pain",43
"persistent pelvic pain, heavy bleeding, painful periods",43
"severe pelvic pain, persistent painful periods, severe heavy bleeding",43
"mild heavy bleeding, moderate pelvic pain",43
"severe painful periods, moderate heavy bleeding, severe pelvic pain",43
"mild painful periods, heavy bleeding, pelvic pain",43
"heavy bleeding, moderate pelvic pain",43
"heavy bleeding, painful periods, severe pelvic pain",43
"mild pelvic pain, persistent heavy bleeding",43
"moderate heavy bleeding, persistent painful periods, persistent pelvic pain",43
"moderate painful periods, heavy bleeding, pelvic pain",43
"pelvic pain, severe heavy bleeding",43
"heavy bleeding, mild painful periods, persistent pelvic pain",43
"mild heavy bleeding, pelvic pain, mild painful periods",43
"painful periods, persistent pelvic pain",43
"persistent painful periods, persistent heavy bleeding, persistent pelvic pain",43
"moderate heavy bleeding, mild painful periods",43
mild heavy bleeding,43
"mild painful periods, mild heavy bleeding",43
heavy bleeding,43
"mild painful periods, mild pelvic pain, persistent heavy bleeding",43
"severe pelvic pain, severe painful periods, moderate heavy bleeding",43
"pelvic pain, severe painful periods",43
"moderate painful periods, persistent pelvic pain, mild heavy bleeding",43
"persistent pelvic pain, severe heavy bleeding, persistent painful periods",43
"mild pelvic pain, persistent painful periods, persistent heavy bleeding",43
"mild heavy bleeding, mild painful periods, pelvic pain",43
"severe painful periods, severe pelvic pain, moderate heavy bleeding",43
"moderate painful periods, persistent pelvic pain",43
"persistent heavy bleeding, persistent painful periods, severe pelvic pain",43
"moderate painful periods, pelvic pain",43
"mild heavy bleeding, severe pelvic pain, painful periods",43
"moderate painful periods, persistent pelvic pain, mild heavy bleeding",43
mild heavy bleeding,43
moderate heavy bleeding,43
"mild heavy bleeding, painful periods, mild pelvic pain",43
"mild pelvic pain, mild heavy bleeding",43
"heavy bleeding, mild painful periods, severe pelvic pain",43
"moderate painful periods, pelvic pain, heavy bleeding",43
severe painful periods,43
"moderate heavy bleeding, persistent pelvic pain, moderate painful periods",43
"heavy bleeding, moderate pelvic pain, severe painful periods",43
"mild heavy bleeding, severe pelvic pain, persistent painful periods",43
"moderate pelvic pain, moderate heavy bleeding, painful periods",43
"heavy bleeding, painful periods, severe pelvic pain",43
"heavy bleeding, severe pelvic pain, moderate painful periods",43
"mild heavy bleeding, mild pelvic pain, severe painful periods",43
"mild painful periods, pelvic pain, heavy bleeding",43
"severe painful periods, pelvic pain",43
"moderate painful periods, mild heavy bleeding, severe pelvic pain",43
"mild painful periods, moderate pelvic pain, severe heavy bleeding",43
"mild painful periods, mild heavy bleeding",43
"mild painful periods, severe heavy bleeding, mild pelvic pain",43
"severe painful periods, severe pelvic pain, heavy bleeding",43
"mild painful periods, moderate pelvic pain, moderate heavy bleeding",43
"persistent painful periods, persistent heavy bleeding",43
"severe heavy bleeding, severe painful periods",43
"heavy bleeding, severe pelvic pain, severe painful periods",43
"persistent painful periods, heavy bleeding, pelvic pain",43
"persistent heavy bleeding, mild painful periods, mild pelvic pain",43
"persistent painful periods, heavy bleeding, persistent pelvic pain",43
moderate pelvic pain,43
"severe painful periods, mild heavy bleeding, mild pelvic pain",43
"painful periods, mild heavy bleeding",43
persistent heavy bleeding,43
"moderate heavy bleeding, severe pelvic pain, mild painful periods",43
"moderate heavy bleeding, mild painful periods, pelvic pain",43
"mild heavy bleeding, moderate painful periods, pelvic pain",43
"heavy bleeding, moderate pelvic pain, painful periods",43
"moderate painful periods, mild pelvic pain",43
"mild painful periods, persistent pelvic pain",43
"persistent pelvic pain, severe painful periods",43
"moderate heavy bleeding, moderate pelvic pain",43
"persistent heavy bleeding, mild painful periods",43
"moderate heavy bleeding, painful periods, severe pelvic pain",43
"painful periods, moderate heavy bleeding",43
"severe painful periods, moderate heavy bleeding, pelvic pain",43
"moderate painful periods, severe pelvic pain, persistent heavy bleeding",43
"mild painful periods, severe heavy bleeding, severe pelvic pain",43
"mild heavy bleeding, moderate painful periods, mild pelvic pain",43
"severe heavy bleeding, painful periods",43
moderate heavy bleeding,43
"moderate painful periods, persistent heavy bleeding",43
"moderate painful periods, severe heavy bleeding, severe pelvic pain",43
"mild heavy bleeding, mild pelvic pain",43
"persistent pelvic pain, severe heavy bleeding, severe painful periods",43
"heavy bleeding, moderate painful periods, moderate pelvic pain",43
"persistent heavy bleeding, mild painful periods, severe pelvic pain",43
"severe heavy bleeding, painful periods, mild pelvic pain",43
"painful periods, mild heavy bleeding, severe pelvic pain",43
"mild pelvic pain, mild painful periods, severe heavy bleeding",43
"moderate painful periods, severe pelvic pain, moderate heavy bleeding",43
"painful periods, persistent heavy bleeding",43
"persistent pelvic pain, mild heavy bleeding, painful periods",43
"moderate pelvic pain, moderate heavy bleeding",43
"mild heavy bleeding, persistent pelvic pain, painful periods",43
"pelvic pain, mild heavy bleeding",43
"persistent pelvic pain, moderate heavy bleeding",43
"severe heavy bleeding, mild painful periods",43
"mild heavy bleeding, severe pelvic pain, severe painful periods",43
"moderate heavy bleeding, severe painful periods",43
"heavy bleeding, mild pelvic pain",43
